Week,Date,W/L,HomeAway,Home_Team,Away_Team,HT_Wins,HT_Losses,HT_Avg_Pts,HT_Avg_Pts_Against,HT_Avg_Yds_Off,HT_Avg_Yds_Allowed,Cardinals,Falcons,Ravens,Bills,Panthers,Bears,Bengals,Browns,Cowboys,Broncos,Lions,Packers,Texans,Colts,Jaguars,Chiefs,Chargers,Rams,Dolphins,Vikings,Patriots,Saints,Giants,Jets,Raiders,Eagles,Steelers,49ers,Seahawks,Buccaneers,Titans,Redskins,Away_Team_Cardinals,Away_Team_Falcons,Away_Team_Ravens,Away_Team_Bills,Opp_Team_Panther,Away_Team_Bears,Away_Team_Bengals,Away_Team_Browns,Away_Team_Cowboys,Away_Team_Broncos,Away_Team_Lions,Away_Team_Packers,Away_Team_Texans,Away_Team_Colts,Away_Team_Jaguars,Away_Team_Chiefs,Away_Team_Dolphins,Away_Team_Vikings,Away_Team_Patriots,Away_Team_Saints,Away_Team_Giants,Away_Team_Jets,Away_Team_Raiders,Away_Team_Eagles,Away_Team_Steelers,Away_Team_49ers,Away_Team_Seahawks,Away_Team_Buccaneers,Away_Team_Titans,Away_Team_Redskins,Away_Team_Chargers,Away_Team_Rams,AT_Wins,AT_Losses,AT_Avg_Pts,AT_Avg_Pts_Against,AT_Avg_Yds_Off,AT_Avg_Yds_Allowed
13,November 27,1,1,Lions,Bears,7,4,17.90909090909091,17.272727272727273,332.54545454545456,303.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,21.454545454545453,27.54545454545455,346.54545454545456,367.3636363636364
13,November 30,1,1,Packers,Patriots,8,3,32.18181818181818,22.363636363636363,368.8181818181818,371.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,32.45454545454545,20.63636363636364,385.9090909090909,350.27272727272725
13,November 30,1,1,Rams,Raiders,4,7,19.0,25.90909090909091,313.27272727272725,366.7272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,16.0,25.90909090909091,283.1818181818182,360.45454545454544
13,November 30,0,1,Ravens,Chargers,7,4,26.818181818181817,18.90909090909091,372.45454545454544,352.90909090909093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,22.272727272727273,19.63636363636364,337.6363636363636,330.09090909090907
13,November 30,0,1,Steelers,Saints,7,4,26.181818181818183,23.90909090909091,406.3636363636364,343.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,26.181818181818183,26.0,433.6363636363636,377.09090909090907
13,November 30,1,1,Texans,Titans,5,6,22.0,20.545454545454547,344.72727272727275,387.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,17.454545454545453,26.63636363636364,312.8181818181818,378.7272727272728
13,November 30,1,1,Vikings,Panthers,4,7,18.363636363636363,22.181818181818183,309.0,342.45454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19.545454545454547,27.272727272727273,327.27272727272725,374.0
14,December 4,0,1,Bears,Cowboys,5,7,21.08333333333333,28.08333333333333,340.0833333333333,376.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,25.16666666666667,22.75,377.25,364.08333333333326
14,December 7,0,1,Bengals,Steelers,8,3,21.66666666666667,20.58333333333333,343.5833333333333,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,26.66666666666667,24.83333333333333,417.33333333333326,347.91666666666674
14,December 7,1,1,Broncos,Bills,9,3,30.08333333333333,23.0,413.91666666666674,302.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,22.0,18.08333333333333,319.9166666666667,312.4166666666667
14,December 7,0,1,Browns,Colts,7,5,21.0,20.416666666666668,362.58333333333326,360.41666666666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,31.83333333333333,23.58333333333333,438.25,364.75
14,December 7,1,1,Cardinals,Chiefs,9,3,21.5,18.666666666666668,321.9166666666667,352.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,23.08333333333333,18.666666666666668,312.0,333.25
14,December 7,0,1,Chargers,Patriots,8,4,23.25,20.75,346.16666666666674,331.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,31.5,21.08333333333333,380.41666666666674,360.91666666666674
14,December 7,0,1,Dolphins,Ravens,7,5,25.08333333333333,19.33333333333333,340.6666666666667,316.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,27.33333333333333,20.166666666666668,370.58333333333326,360.16666666666674
14,December 7,0,1,Eagles,Seahawks,9,3,31.25,23.75,416.16666666666674,366.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,24.83333333333333,18.416666666666668,361.0,285.75
14,December 7,0,1,Jaguars,Texans,2,10,15.5,27.41666666666667,300.25,383.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,23.91666666666667,20.58333333333333,354.08333333333326,382.25
14,December 7,1,1,Lions,Buccaneers,8,4,19.25,17.25,344.33333333333326,300.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,18.33333333333333,26.16666666666667,313.5833333333333,361.25
14,December 8,1,1,Packers,Falcons,9,3,31.66666666666667,22.25,377.91666666666674,366.83333333333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,24.25,24.91666666666667,374.0,403.16666666666674
14,December 7,1,1,Raiders,49ers,1,11,14.666666666666664,28.08333333333333,279.9166666666667,359.41666666666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,19.25,20.33333333333333,325.3333333333333,306.6666666666667
14,December 7,0,1,Redskins,Rams,3,9,20.33333333333333,26.83333333333333,370.16666666666674,344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,21.75,23.75,316.1666666666667,356.5
14,December 7,0,1,Saints,Panthers,5,7,26.91666666666667,26.5,430.25,390.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,19.0,27.58333333333333,329.0,360.33333333333326
14,December 7,0,1,Titans,Giants,2,10,17.75,28.16666666666667,313.4166666666667,385.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,21.416666666666668,26.58333333333333,347.25,385.0
14,December 7,1,1,Vikings,Jets,5,7,19.416666666666668,21.416666666666668,300.75,342.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,15.833333333333336,26.58333333333333,311.5,322.0
15,December 15,0,1,Bears,Saints,5,8,21.615384615384613,29.07692307692308,342.84615384615387,377.8461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,25.615384615384606,27.615384615384606,421.0,398.6923076923077
15,December 14,1,1,Bills,Packers,7,6,21.615384615384613,18.53846153846154,327.23076923076917,311.92307692307685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,32.53846153846154,23.384615384615394,387.46153846153845,374.3846153846154
15,December 14,0,1,Browns,Bengals,7,6,21.23076923076923,20.76923076923077,353.76923076923083,360.5384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,21.615384615384613,22.23076923076923,348.53846153846155,377.76923076923083
15,December 14,0,1,Chargers,Broncos,8,5,22.538461538461537,20.923076923076927,336.15384615384613,336.76923076923083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,29.615384615384606,22.538461538461537,405.6153846153846,311.0
15,December 14,1,1,Chiefs,Raiders,7,6,22.384615384615387,18.53846153846154,318.0,335.76923076923083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,15.384615384615385,26.92307692307693,283.76923076923083,350.84615384615387
15,December 14,1,1,Colts,Texans,9,4,31.30769230769231,23.615384615384606,432.3846153846154,355.76923076923083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,24.153846153846153,20.0,350.23076923076917,373.0
15,December 14,0,1,Eagles,Cowboys,9,4,29.92307692307693,23.76923076923077,394.8461538461538,371.92307692307685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,26.384615384615394,23.153846153846153,378.76923076923083,365.0
15,December 14,0,1,Falcons,Steelers,5,8,25.23076923076923,26.30769230769231,381.0,410.76923076923083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,27.84615384615385,24.538461538461537,427.0,352.53846153846155
15,December 14,1,1,Giants,Redskins,4,9,22.538461538461537,25.07692307692308,351.46153846153845,371.3076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,18.76923076923077,26.615384615384606,357.53846153846155,342.84615384615387
15,December 14,1,1,Lions,Vikings,9,4,20.384615384615387,17.23076923076923,349.15384615384613,295.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,20.23076923076923,21.615384615384613,309.23076923076917,348.0769230769232
15,December 14,1,1,Panthers,Buccaneers,4,8,20.69230769230769,26.23076923076923,341.92307692307685,356.46153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,18.23076923076923,26.76923076923077,307.38461538461536,364.76923076923083
15,December 14,1,1,Patriots,Dolphins,10,3,30.84615384615385,20.53846153846154,381.6923076923077,349.76923076923083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,24.153846153846153,20.0,333.61538461538464,326.76923076923083
15,December 11,0,1,Rams,Cardinals,6,7,21.923076923076927,21.923076923076927,317.15384615384613,344.9230769230768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,21.15384615384616,18.30769230769231,325.3076923076923,355.3846153846154
15,December 14,1,1,Ravens,Jaguars,8,5,27.384615384615394,19.615384615384613,376.46153846153845,351.6153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15.307692307692307,27.384615384615394,297.3076923076923,377.15384615384613
15,December 14,1,1,Seahawks,49ers,9,4,24.76923076923077,18.076923076923077,367.0769230769232,274.46153846153845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,18.76923076923077,20.615384615384613,319.38461538461536,308.46153846153845
15,December 14,0,1,Titans,Jets,2,11,16.923076923076927,28.76923076923077,305.23076923076917,386.5384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,16.46153846153846,26.84615384615385,319.07692307692315,328.84615384615387
16,December 20,0,1,49ers,Chargers,7,7,17.928571428571427,20.357142857142858,314.07142857142856,307.14285714285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,21.642857142857146,21.0,332.7142857142857,336.7857142857143
16,December 21,0,1,Bears,Lions,5,9,21.142857142857142,29.214285714285715,338.2142857142857,382.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,20.071428571428573,17.0,340.85714285714283,300.2857142857143
16,December 22,1,1,Bengals,Broncos,9,4,22.214285714285715,20.642857142857142,348.42857142857144,358.42857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,29.07142857142857,21.642857142857146,400.71428571428567,309.35714285714283
16,December 21,0,1,Buccaneers,Packers,2,12,18.142857142857142,26.214285714285715,305.92857142857144,366.71428571428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,31.142857142857146,23.214285714285715,383.57142857142856,365.71428571428567
16,December 21,0,1,Cardinals,Seahawks,11,3,20.5,17.428571428571427,321.64285714285717,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,24.214285714285715,17.285714285714285,361.57142857142856,272.35714285714283
16,December 21,1,1,Cowboys,Colts,10,4,27.214285714285715,23.42857142857143,377.71428571428567,359.92857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,30.285714285714285,22.642857142857146,421.3571428571428,351.0
16,December 21,1,1,Dolphins,Vikings,7,7,23.357142857142854,21.5,337.2142857142857,331.64285714285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,19.785714285714285,21.214285714285715,312.85714285714283,339.85714285714283
16,December 18,1,1,Jaguars,Titans,2,12,15.071428571428573,26.857142857142854,293.7857142857143,372.6428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12,16.5,27.857142857142854,307.85714285714283,378.71428571428567
16,December 21,0,1,Jets,Patriots,3,11,16.428571428571427,25.714285714285715,316.07142857142856,329.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,31.57142857142857,20.0,382.6428571428572,352.21428571428567
16,December 21,1,1,Panthers,Browns,5,8,20.571428571428573,25.57142857142857,345.5,351.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,19.714285714285715,21.428571428571427,336.14285714285717,359.57142857142856
16,December 21,1,1,Raiders,Bills,2,12,15.214285714285715,27.214285714285715,283.5,353.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,21.571428571428577,18.142857142857142,321.92857142857144,313.42857142857144
16,December 21,0,1,Rams,Giants,6,8,20.785714285714285,21.214285714285715,314.5,339.85714285714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,9,22.642857142857146,24.214285714285715,346.8571428571428,371.3571428571428
16,December 20,1,1,Redskins,Eagles,3,11,18.357142857142858,26.42857142857143,358.57142857142856,338.85714285714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,29.714285714285715,24.785714285714285,387.6428571428572,371.3571428571428
16,December 21,0,1,Saints,Falcons,6,8,26.0,26.714285714285715,422.57142857142856,390.07142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,24.857142857142854,26.357142857142854,382.8571428571428,409.8571428571428
16,December 21,1,1,Steelers,Chiefs,9,5,27.785714285714285,24.214285714285715,424.9285714285714,356.42857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,23.0,18.142857142857142,323.0,331.7857142857143
16,December 21,1,1,Texans,Ravens,7,7,23.142857142857146,19.785714285714285,345.8571428571428,366.21428571428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,26.857142857142854,19.071428571428573,372.0,344.21428571428567
17,December 28,1,1,49ers,Cardinals,7,8,19.066666666666666,21.53333333333333,322.93333333333334,316.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,19.533333333333328,18.6,314.6,366.4
17,December 28,1,1,Broncos,Raiders,11,4,29.0,22.66666666666667,399.66666666666674,312.26666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,12,15.933333333333335,27.0,287.73333333333335,351.33333333333326
17,December 28,0,1,Buccaneers,Saints,2,13,17.133333333333333,25.8,292.8,371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,25.2,26.93333333333333,416.26666666666665,390.9333333333333
17,December 28,1,1,Chiefs,Chargers,8,7,22.266666666666666,18.266666666666666,323.26666666666665,328.46666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,22.73333333333333,21.93333333333333,340.26666666666665,344.13333333333327
17,December 28,0,1,Dolphins,Jets,8,7,24.266666666666666,22.4,347.6,333.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,16.4,25.13333333333333,315.46666666666664,323.2
17,December 28,0,1,Falcons,Panthers,6,9,25.2,25.53333333333333,384.2,404.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,20.33333333333333,24.73333333333333,349.4,343.26666666666665
17,December 28,0,1,Giants,Eagles,6,9,23.6,24.4,358.0,372.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6,29.33333333333333,24.93333333333333,394.8,366.9333333333333
